,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),252.08,0.11,-0.20,251.08,0.23,-0.48,282.41,0.11,-0.18
World Government Bond Index (WGBI),815.03,0.09,-0.21,"1,057.49",0.23,-0.55,968.82,0.09,-0.19
World Government Bond Index - Developed Markets (WGBI  DM),810.84,0.09,-0.21,"1,058.02",0.22,-0.55,971.84,0.09,-0.19
World Government Bond Index - Extended (WGBI Extended),821.17,0.08,-0.19,"1,062.94",0.22,-0.57,967.27,0.08,-0.18
World Inflation-Linked Securities Index (WorldILSI),210.29,0.32,0.94,183.81,0.47,0.33,213.07,0.32,0.93
US Broad Investment-Grade Bond Index (USBIG),"1,957.24",0.20,-0.22,"1,957.24",0.20,-0.22,"1,957.24",0.20,-0.22
US Treasury Index,"1,683.35",0.19,-0.19,"1,683.35",0.19,-0.19,"1,683.35",0.19,-0.19
US High-Yield Market Index,"1,229.51",0.23,0.29,"1,229.51",0.23,0.29,"1,229.51",0.23,0.29
US High-Yield Cash Pay Index,"1,203.93",0.23,0.30,"1,203.93",0.23,0.30,"1,203.93",0.23,0.30
US High-Yield Market Capped Index,425.26,0.23,0.29,425.26,0.23,0.29,425.26,0.23,0.29
US High-Yield Cash Pay Capped Index,421.04,0.23,0.30,421.04,0.23,0.30,421.04,0.23,0.30
LATAM Government Bond Index (LATAMGBI),231.50,0.12,-1.06,108.58,0.77,-2.40,152.12,0.10,-1.31
Euro Broad Investment-Grade Bond Index (EuroBIG),253.65,0.02,-0.24,254.58,0.29,-0.85,296.80,0.02,-0.19
EMU Government Bond Index (EGBI),259.19,0.03,-0.30,260.14,0.30,-0.91,302.82,0.04,-0.25
Eurodollar Bond Index,476.42,0.26,-0.21,476.42,0.26,-0.21,476.42,0.26,-0.21
Eurosterling Bond Index,582.42,0.11,0.04,511.63,0.32,-1.11,511.97,0.11,0.05
Euroyen Bond Index,187.35,-0.03,-0.03,169.97,0.04,-0.24,373.25,-0.03,-0.02
CEEMEA Government Bond Index (CEEMEAGBI),187.27,0.09,0.03,102.56,0.66,-0.34,136.94,0.08,-0.19
Middle East and North Africa Broad Bond Index (MENABBI),175.26,0.07,0.31,175.26,0.07,0.31,175.26,0.07,0.31
Asian Government Bond Index (AGBI),195.60,0.01,0.03,167.79,0.11,-0.44,170.25,0.00,-0.10
Asian Government Extended Bond Index (AGBI-Extended),184.94,0.02,0.17,193.20,0.28,0.07,146.27,0.02,0.02
AsiaPac Government Bond Index (APGBI),199.31,0.01,0.01,166.05,0.19,-0.48,168.75,0.00,-0.10
Asian Broad Bond Index (ABBI),231.39,0.09,0.81,231.39,0.09,0.81,231.39,0.09,0.81
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),149.21,0.02,0.18,139.41,0.09,-0.19,129.81,0.01,0.00
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),149.13,0.02,0.17,139.33,0.09,-0.19,129.74,0.01,-0.00
Dim Sum (Offshore CNY) Bond Index,147.76,0.02,0.21,150.32,0.23,0.15,118.67,0.01,0.00
Australian Broad Investment-Grade Bond Index (AusBIG),334.21,-0.01,-0.13,406.10,0.67,-0.87,214.13,-0.01,-0.11
Emerging Markets Government Bond Index (EMGBI),254.94,0.06,0.02,142.02,0.31,-0.33,163.01,0.05,-0.18
Emerging Markets Inflation-Linked Securities Index (EMILSI),431.71,0.05,-0.37,162.19,0.79,-1.51,194.41,0.02,-0.77
Emerging Markets US Dollar Government Bond Index EMUSDGBI),957.34,0.17,0.76,957.34,0.17,0.76,957.34,0.17,0.76
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,026.30",0.14,0.62,"1,026.30",0.14,0.62,"1,026.30",0.14,0.62
Debt Capacity World Government Bond Index (DCWGBI),188.60,0.07,-0.22,182.07,0.30,-0.61,200.39,0.07,-0.21
Time-Weighted US Fallen Angel Bond Index,843.97,0.30,0.57,843.97,0.30,0.57,843.97,0.30,0.57
