,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),251.76,-0.29,-0.32,250.46,-0.35,-0.72,282.05,-0.29,-0.30
World Government Bond Index (WGBI),814.21,-0.37,-0.31,"1,054.93",-0.46,-0.79,967.83,-0.36,-0.29
World Government Bond Index - Developed Markets (WGBI  DM),810.02,-0.37,-0.31,"1,055.47",-0.47,-0.79,970.85,-0.37,-0.29
World Government Bond Index - Extended (WGBI Extended),820.46,-0.33,-0.28,"1,060.71",-0.42,-0.78,966.44,-0.33,-0.27
World Inflation-Linked Securities Index (WorldILSI),209.47,-0.45,0.54,182.88,-0.49,-0.18,212.24,-0.45,0.54
US Broad Investment-Grade Bond Index (USBIG),"1,952.30",-0.23,-0.47,"1,952.30",-0.23,-0.47,"1,952.30",-0.23,-0.47
US Treasury Index,"1,679.23",-0.29,-0.44,"1,679.23",-0.29,-0.44,"1,679.23",-0.29,-0.44
US High-Yield Market Index,"1,226.22",0.10,0.02,"1,226.22",0.10,0.02,"1,226.22",0.10,0.02
US High-Yield Cash Pay Index,"1,200.64",0.10,0.02,"1,200.64",0.10,0.02,"1,200.64",0.10,0.02
US High-Yield Market Capped Index,424.13,0.10,0.02,424.13,0.10,0.02,424.13,0.10,0.02
US High-Yield Cash Pay Capped Index,419.90,0.10,0.02,419.90,0.10,0.02,419.90,0.10,0.02
LATAM Government Bond Index (LATAMGBI),230.84,0.13,-1.34,107.82,0.13,-3.08,151.74,0.12,-1.55
Euro Broad Investment-Grade Bond Index (EuroBIG),253.72,-0.44,-0.22,253.91,-0.52,-1.11,296.87,-0.43,-0.17
EMU Government Bond Index (EGBI),259.20,-0.58,-0.30,259.39,-0.66,-1.19,302.82,-0.57,-0.25
Eurodollar Bond Index,474.79,-0.22,-0.55,474.79,-0.22,-0.55,474.79,-0.22,-0.55
Eurosterling Bond Index,581.95,-0.41,-0.04,510.77,-0.40,-1.27,511.56,-0.41,-0.03
Euroyen Bond Index,187.40,-0.00,-0.01,169.82,-0.37,-0.33,373.34,-0.00,0.01
CEEMEA Government Bond Index (CEEMEAGBI),187.19,-0.04,-0.02,101.96,-0.16,-0.92,136.91,-0.05,-0.21
Middle East and North Africa Broad Bond Index (MENABBI),175.09,-0.08,0.21,175.09,-0.08,0.21,175.09,-0.08,0.21
Asian Government Bond Index (AGBI),195.69,0.06,0.08,167.94,0.10,-0.36,170.35,0.06,-0.04
Asian Government Extended Bond Index (AGBI-Extended),184.96,0.07,0.18,192.94,0.08,-0.07,146.30,0.06,0.04
AsiaPac Government Bond Index (APGBI),199.44,0.05,0.08,166.12,0.07,-0.44,168.88,0.04,-0.02
Asian Broad Bond Index (ABBI),231.18,-0.05,0.72,231.18,-0.05,0.72,231.18,-0.05,0.72
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),149.33,0.04,0.26,139.63,0.09,-0.02,129.93,0.03,0.09
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),149.25,0.04,0.26,139.56,0.09,-0.02,129.86,0.03,0.10
Dim Sum (Offshore CNY) Bond Index,147.72,-0.01,0.19,150.18,-0.10,0.06,118.66,-0.02,-0.01
Australian Broad Investment-Grade Bond Index (AusBIG),334.99,-0.05,0.11,405.32,-0.11,-1.06,214.63,-0.05,0.12
Emerging Markets Government Bond Index (EMGBI),254.91,0.05,0.01,141.83,0.12,-0.46,163.02,0.04,-0.17
Emerging Markets Inflation-Linked Securities Index (EMILSI),428.92,0.27,-1.01,160.18,0.55,-2.73,193.25,0.24,-1.36
Emerging Markets US Dollar Government Bond Index EMUSDGBI),955.31,0.10,0.55,955.31,0.10,0.55,955.31,0.10,0.55
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,024.68",0.12,0.46,"1,024.68",0.12,0.46,"1,024.68",0.12,0.46
Debt Capacity World Government Bond Index (DCWGBI),188.49,-0.36,-0.27,181.55,-0.46,-0.89,200.28,-0.36,-0.26
Time-Weighted US Fallen Angel Bond Index,841.03,0.10,0.22,841.03,0.10,0.22,841.03,0.10,0.22
