,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),226.48,-0.33,-0.33,214.54,-0.58,-0.58,254.55,-0.33,-0.33
World Government Bond Index (WGBI),735.74,-0.32,-0.32,893.25,-0.66,-0.66,877.69,-0.32,-0.32
World Government Bond Index - Developed Markets (WGBI  DM),730.83,-0.33,-0.33,892.01,-0.66,-0.66,879.58,-0.33,-0.33
World Government Bond Index - Extended (WGBI Extended),746.89,-0.30,-0.30,906.60,-0.64,-0.64,881.57,-0.29,-0.29
World Inflation-Linked Securities Index (WorldILSI),191.89,0.10,0.10,158.85,-0.26,-0.26,194.68,0.10,0.10
US Broad Investment-Grade Bond Index (USBIG),"1,756.57",-0.40,-0.40,"1,756.57",-0.40,-0.40,"1,756.57",-0.40,-0.40
US Treasury Index,"1,525.05",-0.44,-0.44,"1,525.05",-0.44,-0.44,"1,525.05",-0.44,-0.44
US High-Yield Market Index,"1,147.85",-0.01,-0.01,"1,147.85",-0.01,-0.01,"1,147.85",-0.01,-0.01
US High-Yield Cash Pay Index,"1,124.82",0.01,0.01,"1,124.82",0.01,0.01,"1,124.82",0.01,0.01
US High-Yield Market Capped Index,397.28,-0.01,-0.01,397.28,-0.01,-0.01,397.28,-0.01,-0.01
US High-Yield Cash Pay Capped Index,393.64,0.01,0.01,393.64,0.01,0.01,393.64,0.01,0.01
LATAM Government Bond Index (LATAMGBI),221.02,-0.02,-0.02,107.06,-0.51,-0.51,139.19,-0.04,-0.04
Euro Broad Investment-Grade Bond Index (EuroBIG),223.30,-0.32,-0.32,202.85,-0.74,-0.74,263.84,-0.32,-0.32
EMU Government Bond Index (EGBI),226.24,-0.37,-0.37,205.52,-0.79,-0.79,266.91,-0.37,-0.37
Eurodollar Bond Index,418.71,-0.21,-0.21,418.71,-0.21,-0.21,418.71,-0.21,-0.21
Eurosterling Bond Index,512.30,-0.07,-0.07,409.20,-0.91,-0.91,451.47,-0.07,-0.07
Euroyen Bond Index,185.50,0.04,0.04,142.43,-0.96,-0.96,371.20,0.04,0.04
CEEMEA Government Bond Index (CEEMEAGBI),146.66,-0.04,-0.04,69.67,-0.28,-0.28,101.24,-0.06,-0.06
Middle East and North Africa Broad Bond Index (MENABBI),158.83,-0.21,-0.21,158.83,-0.21,-0.21,158.83,-0.21,-0.21
Asian Government Bond Index (AGBI),192.94,-0.02,-0.02,159.22,-0.39,-0.39,165.53,-0.02,-0.02
Asian Government Extended Bond Index (AGBI-Extended),182.25,-0.03,-0.03,182.04,-0.29,-0.29,141.76,-0.03,-0.03
AsiaPac Government Bond Index (APGBI),193.77,-0.07,-0.07,155.48,-0.38,-0.38,161.95,-0.07,-0.07
Asian Broad Bond Index (ABBI),204.19,-0.24,-0.24,204.19,-0.24,-0.24,204.19,-0.24,-0.24
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),154.19,0.01,0.01,139.43,-0.56,-0.56,131.45,0.00,0.00
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),154.11,0.01,0.01,139.36,-0.56,-0.56,131.39,0.00,0.00
Dim Sum (Offshore CNY) Bond Index,149.83,0.00,0.00,147.35,-0.17,-0.17,117.88,-0.00,-0.00
Australian Broad Investment-Grade Bond Index (AusBIG),293.92,-0.47,-0.47,351.85,-0.28,-0.28,188.24,-0.47,-0.47
Emerging Markets Government Bond Index (EMGBI),245.92,-0.03,-0.03,130.67,-0.45,-0.45,152.94,-0.03,-0.03
Emerging Markets Inflation-Linked Securities Index (EMILSI),482.89,0.34,0.34,177.95,-0.28,-0.28,202.87,0.31,0.31
Emerging Markets US Dollar Government Bond Index EMUSDGBI),787.47,-0.24,-0.24,787.47,-0.24,-0.24,787.47,-0.24,-0.24
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),839.06,-0.28,-0.28,839.06,-0.28,-0.28,839.06,-0.28,-0.28
Debt Capacity World Government Bond Index (DCWGBI),169.93,-0.31,-0.31,153.29,-0.66,-0.66,180.92,-0.31,-0.31
Time-Weighted US Fallen Angel Bond Index,771.22,-0.11,-0.11,771.22,-0.11,-0.11,771.22,-0.11,-0.11
