,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),224.12,-0.29,-1.37,211.63,-0.57,-1.92,251.95,-0.29,-1.35
World Government Bond Index (WGBI),727.64,-0.35,-1.42,878.49,-0.67,-2.30,868.22,-0.34,-1.39
World Government Bond Index - Developed Markets (WGBI  DM),722.60,-0.36,-1.45,876.84,-0.69,-2.35,869.89,-0.35,-1.42
World Government Bond Index - Extended (WGBI Extended),739.20,-0.32,-1.32,892.39,-0.63,-2.19,872.67,-0.31,-1.30
World Inflation-Linked Securities Index (WorldILSI),190.84,-0.22,-0.45,157.98,-0.46,-0.81,193.63,-0.22,-0.44
US Broad Investment-Grade Bond Index (USBIG),"1,744.12",-0.08,-1.11,"1,744.12",-0.08,-1.11,"1,744.12",-0.08,-1.11
US Treasury Index,"1,515.35",-0.07,-1.07,"1,515.35",-0.07,-1.07,"1,515.35",-0.07,-1.07
US High-Yield Market Index,"1,130.24",-0.47,-1.55,"1,130.24",-0.47,-1.55,"1,130.24",-0.47,-1.55
US High-Yield Cash Pay Index,"1,107.49",-0.47,-1.53,"1,107.49",-0.47,-1.53,"1,107.49",-0.47,-1.53
US High-Yield Market Capped Index,391.32,-0.47,-1.51,391.32,-0.47,-1.51,391.32,-0.47,-1.51
US High-Yield Cash Pay Capped Index,387.71,-0.47,-1.49,387.71,-0.47,-1.49,387.71,-0.47,-1.49
LATAM Government Bond Index (LATAMGBI),218.73,-0.10,-1.06,105.45,-0.63,-2.01,137.56,-0.11,-1.21
Euro Broad Investment-Grade Bond Index (EuroBIG),219.11,-0.76,-2.20,198.72,-1.51,-2.76,259.02,-0.74,-2.14
EMU Government Bond Index (EGBI),221.39,-0.90,-2.51,200.79,-1.64,-3.07,261.33,-0.87,-2.45
Eurodollar Bond Index,415.21,-0.12,-1.04,415.21,-0.12,-1.04,415.21,-0.12,-1.04
Eurosterling Bond Index,506.56,-0.52,-1.19,406.06,-0.61,-1.68,446.45,-0.52,-1.18
Euroyen Bond Index,185.49,-0.00,0.03,137.81,-0.34,-4.17,371.30,-0.00,0.06
CEEMEA Government Bond Index (CEEMEAGBI),144.50,-0.47,-1.51,68.66,-1.24,-1.72,99.65,-0.47,-1.63
Middle East and North Africa Broad Bond Index (MENABBI),157.24,-0.23,-1.21,157.24,-0.23,-1.21,157.24,-0.23,-1.21
Asian Government Bond Index (AGBI),192.72,0.00,-0.14,158.60,-0.10,-0.78,165.32,-0.00,-0.15
Asian Government Extended Bond Index (AGBI-Extended),181.98,0.07,-0.18,181.23,-0.01,-0.74,141.52,0.07,-0.20
AsiaPac Government Bond Index (APGBI),193.31,-0.04,-0.31,154.57,-0.25,-0.96,161.56,-0.04,-0.31
Asian Broad Bond Index (ABBI),203.45,-0.08,-0.61,203.45,-0.08,-0.61,203.45,-0.08,-0.61
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),154.17,0.04,-0.00,139.64,0.03,-0.41,131.41,0.04,-0.02
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),154.10,0.04,-0.00,139.57,0.03,-0.42,131.35,0.04,-0.02
Dim Sum (Offshore CNY) Bond Index,149.97,0.01,0.10,147.39,-0.07,-0.15,117.97,0.01,0.07
Australian Broad Investment-Grade Bond Index (AusBIG),290.75,-0.16,-1.55,344.91,-1.37,-2.25,186.25,-0.14,-1.52
Emerging Markets Government Bond Index (EMGBI),245.43,-0.04,-0.23,130.43,-0.22,-0.64,152.57,-0.05,-0.27
Emerging Markets Inflation-Linked Securities Index (EMILSI),482.23,0.01,0.20,175.16,-0.61,-1.85,202.08,-0.02,-0.08
Emerging Markets US Dollar Government Bond Index EMUSDGBI),774.00,-0.57,-1.95,774.00,-0.57,-1.95,774.00,-0.57,-1.95
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),825.40,-0.62,-1.90,825.40,-0.62,-1.90,825.40,-0.62,-1.90
Debt Capacity World Government Bond Index (DCWGBI),167.85,-0.36,-1.52,150.74,-0.81,-2.31,178.75,-0.35,-1.50
Time-Weighted US Fallen Angel Bond Index,761.76,-0.36,-1.34,761.76,-0.36,-1.34,761.76,-0.36,-1.34
