,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),228.32,-0.10,0.23,216.94,0.01,0.84,256.61,-0.10,0.26
World Government Bond Index (WGBI),742.80,-0.25,-0.08,905.77,-0.14,0.67,886.06,-0.26,-0.05
World Government Bond Index - Developed Markets (WGBI  DM),738.02,-0.26,-0.12,904.96,-0.13,0.65,888.16,-0.27,-0.08
World Government Bond Index - Extended (WGBI Extended),753.65,-0.23,-0.02,917.65,-0.18,0.52,889.51,-0.23,0.01
World Inflation-Linked Securities Index (WorldILSI),194.08,-0.16,-2.45,161.06,-0.02,-1.97,196.91,-0.17,-2.46
US Broad Investment-Grade Bond Index (USBIG),"1,769.80",0.11,0.89,"1,769.80",0.11,0.89,"1,769.80",0.11,0.89
US Treasury Index,"1,539.23",-0.10,0.61,"1,539.23",-0.10,0.61,"1,539.23",-0.10,0.61
US High-Yield Market Index,"1,138.22",1.37,-0.75,"1,138.22",1.37,-0.75,"1,138.22",1.37,-0.75
US High-Yield Cash Pay Index,"1,115.20",1.38,-0.74,"1,115.20",1.38,-0.74,"1,115.20",1.38,-0.74
US High-Yield Market Capped Index,393.88,1.37,-0.81,393.88,1.37,-0.81,393.88,1.37,-0.81
US High-Yield Cash Pay Capped Index,390.20,1.37,-0.79,390.20,1.37,-0.79,390.20,1.37,-0.79
LATAM Government Bond Index (LATAMGBI),220.81,0.13,0.81,106.37,0.60,3.85,139.28,0.10,0.28
Euro Broad Investment-Grade Bond Index (EuroBIG),225.72,-0.30,-0.74,206.00,0.06,0.85,266.65,-0.30,-0.64
EMU Government Bond Index (EGBI),229.34,-0.32,-0.87,209.31,0.03,0.71,270.53,-0.32,-0.77
Eurodollar Bond Index,420.42,0.35,0.91,420.42,0.35,0.91,420.42,0.35,0.91
Eurosterling Bond Index,515.53,-0.38,-0.86,414.33,-0.16,-0.71,454.33,-0.38,-0.87
Euroyen Bond Index,185.33,-0.11,-0.09,145.22,-0.09,1.66,370.78,-0.11,-0.01
CEEMEA Government Bond Index (CEEMEAGBI),146.84,-0.07,-0.51,69.65,-0.00,-0.05,101.46,-0.08,-0.78
Middle East and North Africa Broad Bond Index (MENABBI),158.57,0.45,-0.12,158.57,0.45,-0.12,158.57,0.45,-0.12
Asian Government Bond Index (AGBI),193.26,0.04,0.47,158.09,-0.58,-1.14,165.81,0.03,0.40
Asian Government Extended Bond Index (AGBI-Extended),182.67,0.07,0.06,181.22,-0.39,-1.47,142.12,0.07,-0.04
AsiaPac Government Bond Index (APGBI),194.35,0.07,0.41,154.49,-0.48,-1.08,162.45,0.06,0.35
Asian Broad Bond Index (ABBI),204.42,0.22,-0.23,204.42,0.22,-0.23,204.42,0.22,-0.23
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),154.51,0.21,0.77,138.81,-0.78,-1.50,131.73,0.20,0.68
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),154.43,0.21,0.78,138.74,-0.77,-1.49,131.67,0.20,0.68
Dim Sum (Offshore CNY) Bond Index,149.50,0.08,0.43,145.32,-0.92,-1.46,117.66,0.07,0.25
Australian Broad Investment-Grade Bond Index (AusBIG),297.87,0.17,-0.05,351.03,0.22,-0.48,190.78,0.17,0.00
Emerging Markets Government Bond Index (EMGBI),246.10,0.14,0.48,130.13,-0.38,-0.58,153.11,0.12,0.31
Emerging Markets Inflation-Linked Securities Index (EMILSI),480.63,0.10,1.54,176.84,0.81,3.28,202.36,0.07,0.65
Emerging Markets US Dollar Government Bond Index EMUSDGBI),784.78,0.77,-0.62,784.78,0.77,-0.62,784.78,0.77,-0.62
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),835.79,0.86,-0.69,835.79,0.86,-0.69,835.79,0.86,-0.69
Debt Capacity World Government Bond Index (DCWGBI),171.55,-0.23,-0.11,155.11,-0.09,0.57,182.65,-0.23,-0.09
Time-Weighted US Fallen Angel Bond Index,765.55,1.28,-0.66,765.55,1.28,-0.66,765.55,1.28,-0.66
