,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),228.40,-0.14,0.26,217.47,0.05,1.08,256.70,-0.14,0.30
World Government Bond Index (WGBI),742.27,-0.21,-0.15,907.37,-0.02,0.84,885.46,-0.21,-0.11
World Government Bond Index - Developed Markets (WGBI  DM),737.46,-0.22,-0.20,906.26,-0.04,0.80,887.51,-0.22,-0.15
World Government Bond Index - Extended (WGBI Extended),753.19,-0.20,-0.08,920.24,0.05,0.80,888.99,-0.20,-0.05
World Inflation-Linked Securities Index (WorldILSI),194.71,0.06,-2.14,162.22,0.31,-1.26,197.53,0.04,-2.16
US Broad Investment-Grade Bond Index (USBIG),"1,772.11",0.02,1.02,"1,772.11",0.02,1.02,"1,772.11",0.02,1.02
US Treasury Index,"1,539.48",0.01,0.62,"1,539.48",0.01,0.62,"1,539.48",0.01,0.62
US High-Yield Market Index,"1,146.87",0.05,0.00,"1,146.87",0.05,0.00,"1,146.87",0.05,0.00
US High-Yield Cash Pay Index,"1,123.66",0.05,0.02,"1,123.66",0.05,0.02,"1,123.66",0.05,0.02
US High-Yield Market Capped Index,396.88,0.05,-0.05,396.88,0.05,-0.05,396.88,0.05,-0.05
US High-Yield Cash Pay Capped Index,393.16,0.05,-0.04,393.16,0.05,-0.04,393.16,0.05,-0.04
LATAM Government Bond Index (LATAMGBI),221.82,0.11,1.27,107.81,0.14,5.25,139.84,0.06,0.69
Euro Broad Investment-Grade Bond Index (EuroBIG),225.36,-0.41,-0.89,206.87,0.23,1.27,266.25,-0.41,-0.79
EMU Government Bond Index (EGBI),228.70,-0.56,-1.15,209.93,0.09,1.01,269.78,-0.56,-1.05
Eurodollar Bond Index,421.48,0.03,1.16,421.48,0.03,1.16,421.48,0.03,1.16
Eurosterling Bond Index,517.12,-0.16,-0.56,417.97,0.09,0.16,455.71,-0.16,-0.56
Euroyen Bond Index,185.45,-0.01,-0.02,144.96,-0.41,1.49,371.08,-0.00,0.07
CEEMEA Government Bond Index (CEEMEAGBI),147.20,0.19,-0.26,70.45,0.59,1.08,101.65,0.15,-0.59
Middle East and North Africa Broad Bond Index (MENABBI),159.23,0.04,0.30,159.23,0.04,0.30,159.23,0.04,0.30
Asian Government Bond Index (AGBI),193.40,-0.04,0.54,160.13,0.69,0.14,165.92,-0.04,0.47
Asian Government Extended Bond Index (AGBI-Extended),182.71,-0.07,0.09,182.98,0.51,-0.51,142.13,-0.08,-0.03
AsiaPac Government Bond Index (APGBI),194.40,-0.04,0.44,156.49,0.68,0.20,162.49,-0.04,0.37
Asian Broad Bond Index (ABBI),204.79,0.03,-0.04,204.79,0.03,-0.04,204.79,0.03,-0.04
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),154.35,-0.08,0.67,140.23,0.61,-0.48,131.59,-0.08,0.57
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),154.28,-0.08,0.67,140.17,0.61,-0.48,131.53,-0.09,0.58
Dim Sum (Offshore CNY) Bond Index,149.76,0.09,0.61,147.79,0.85,0.22,117.84,0.07,0.41
Australian Broad Investment-Grade Bond Index (AusBIG),296.79,-0.05,-0.41,355.69,0.58,0.84,190.08,-0.05,-0.36
Emerging Markets Government Bond Index (EMGBI),246.32,-0.03,0.57,131.49,0.45,0.45,153.22,-0.04,0.38
Emerging Markets Inflation-Linked Securities Index (EMILSI),482.16,0.10,1.86,178.94,0.01,4.51,202.76,-0.01,0.85
Emerging Markets US Dollar Government Bond Index EMUSDGBI),789.62,0.05,-0.00,789.62,0.05,-0.00,789.62,0.05,-0.00
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),841.63,0.05,0.00,841.63,0.05,0.00,841.63,0.05,0.00
Debt Capacity World Government Bond Index (DCWGBI),171.38,-0.24,-0.21,155.73,0.10,0.97,182.47,-0.25,-0.18
Time-Weighted US Fallen Angel Bond Index,770.35,0.04,-0.04,770.35,0.04,-0.04,770.35,0.04,-0.04
