,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),227.27,0.10,-0.23,214.53,0.13,-0.28,255.36,0.10,-0.23
World Government Bond Index (WGBI),741.26,-0.01,-0.29,896.45,0.02,-0.37,883.95,-0.01,-0.28
World Government Bond Index - Developed Markets (WGBI  DM),736.74,-0.01,-0.30,895.61,0.02,-0.38,886.30,-0.01,-0.29
World Government Bond Index - Extended (WGBI Extended),751.59,-0.01,-0.30,909.37,0.02,-0.39,886.87,-0.01,-0.29
World Inflation-Linked Securities Index (WorldILSI),197.05,-0.21,-0.96,162.48,-0.21,-1.10,199.96,-0.21,-0.95
US Broad Investment-Grade Bond Index (USBIG),"1,751.59",0.37,-0.14,"1,751.59",0.37,-0.14,"1,751.59",0.37,-0.14
US Treasury Index,"1,528.05",0.31,-0.12,"1,528.05",0.31,-0.12,"1,528.05",0.31,-0.12
US High-Yield Market Index,"1,142.81",0.12,-0.35,"1,142.81",0.12,-0.35,"1,142.81",0.12,-0.35
US High-Yield Cash Pay Index,"1,119.48",0.13,-0.36,"1,119.48",0.13,-0.36,"1,119.48",0.13,-0.36
US High-Yield Market Capped Index,395.68,0.11,-0.35,395.68,0.11,-0.35,395.68,0.11,-0.35
US High-Yield Cash Pay Capped Index,391.91,0.12,-0.36,391.91,0.12,-0.36,391.91,0.12,-0.36
LATAM Government Bond Index (LATAMGBI),218.71,0.23,-0.15,102.07,0.28,-0.35,138.56,0.21,-0.23
Euro Broad Investment-Grade Bond Index (EuroBIG),226.71,-0.27,-0.30,203.65,-0.18,-0.31,267.61,-0.27,-0.28
EMU Government Bond Index (EGBI),230.39,-0.38,-0.42,206.95,-0.28,-0.43,271.55,-0.37,-0.40
Eurodollar Bond Index,416.38,0.47,-0.06,416.38,0.47,-0.06,416.38,0.47,-0.06
Eurosterling Bond Index,517.12,-0.15,-0.55,413.22,-0.23,-0.98,455.76,-0.15,-0.55
Euroyen Bond Index,185.43,0.00,-0.04,142.33,-0.05,-0.36,370.73,0.01,-0.02
CEEMEA Government Bond Index (CEEMEAGBI),147.20,-0.01,-0.26,69.29,-0.09,-0.58,101.94,-0.02,-0.30
Middle East and North Africa Broad Bond Index (MENABBI),157.78,0.33,-0.61,157.78,0.33,-0.61,157.78,0.33,-0.61
Asian Government Bond Index (AGBI),191.79,-0.04,-0.29,159.12,-0.02,-0.50,164.66,-0.05,-0.30
Asian Government Extended Bond Index (AGBI-Extended),182.17,-0.03,-0.21,183.25,0.01,-0.36,141.85,-0.03,-0.22
AsiaPac Government Bond Index (APGBI),192.49,-0.14,-0.55,155.07,-0.08,-0.71,160.98,-0.15,-0.56
Asian Broad Bond Index (ABBI),204.27,0.17,-0.30,204.27,0.17,-0.30,204.27,0.17,-0.30
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),153.38,0.01,0.04,140.96,0.01,0.04,130.87,0.01,0.02
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),153.30,0.01,0.04,140.89,0.01,0.04,130.81,0.01,0.02
Dim Sum (Offshore CNY) Bond Index,148.90,-0.01,0.04,147.19,-0.13,-0.20,117.38,-0.01,0.01
Australian Broad Investment-Grade Bond Index (AusBIG),291.08,-0.78,-2.33,345.89,-0.26,-1.94,186.33,-0.79,-2.33
Emerging Markets Government Bond Index (EMGBI),244.81,0.02,-0.05,130.73,0.03,-0.13,152.52,0.01,-0.08
Emerging Markets Inflation-Linked Securities Index (EMILSI),473.35,0.15,-0.00,170.19,0.13,-0.61,200.80,0.12,-0.13
Emerging Markets US Dollar Government Bond Index EMUSDGBI),783.51,0.39,-0.78,783.51,0.39,-0.78,783.51,0.39,-0.78
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),835.03,0.38,-0.78,835.03,0.38,-0.78,835.03,0.38,-0.78
Debt Capacity World Government Bond Index (DCWGBI),171.07,-0.12,-0.39,153.46,-0.08,-0.50,182.10,-0.12,-0.38
Time-Weighted US Fallen Angel Bond Index,767.33,0.17,-0.43,767.33,0.17,-0.43,767.33,0.17,-0.43
