,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),250.48,-0.05,-0.05,245.38,0.26,0.26,280.78,-0.05,-0.05
World Government Bond Index (WGBI),811.13,-0.11,-0.11,"1,031.15",0.27,0.27,964.72,-0.11,-0.11
World Government Bond Index - Developed Markets (WGBI  DM),807.25,-0.11,-0.11,"1,032.25",0.27,0.27,968.19,-0.11,-0.11
World Government Bond Index - Extended (WGBI Extended),817.61,-0.09,-0.09,"1,039.41",0.27,0.27,963.13,-0.09,-0.09
World Inflation-Linked Securities Index (WorldILSI),215.07,-0.01,-0.01,184.17,0.41,0.41,217.89,-0.01,-0.01
US Broad Investment-Grade Bond Index (USBIG),"1,947.06",0.03,0.03,"1,947.06",0.03,0.03,"1,947.06",0.03,0.03
US Treasury Index,"1,678.61",-0.00,-0.00,"1,678.61",-0.00,-0.00,"1,678.61",-0.00,-0.00
US High-Yield Market Index,"1,222.03",0.30,0.30,"1,222.03",0.30,0.30,"1,222.03",0.30,0.30
US High-Yield Cash Pay Index,"1,196.59",0.30,0.30,"1,196.59",0.30,0.30,"1,196.59",0.30,0.30
US High-Yield Market Capped Index,422.53,0.29,0.29,422.53,0.29,0.29,422.53,0.29,0.29
US High-Yield Cash Pay Capped Index,418.33,0.29,0.29,418.33,0.29,0.29,418.33,0.29,0.29
LATAM Government Bond Index (LATAMGBI),227.37,0.04,0.04,101.68,0.87,0.87,147.86,0.02,0.02
Euro Broad Investment-Grade Bond Index (EuroBIG),251.59,-0.13,-0.13,242.83,0.56,0.56,294.90,-0.13,-0.13
EMU Government Bond Index (EGBI),257.52,-0.23,-0.23,248.55,0.46,0.46,301.35,-0.23,-0.23
Eurodollar Bond Index,473.51,0.16,0.16,473.51,0.16,0.16,473.51,0.16,0.16
Eurosterling Bond Index,576.34,-0.18,-0.18,490.60,0.48,0.48,506.79,-0.18,-0.18
Euroyen Bond Index,187.50,-0.06,-0.06,165.59,0.45,0.45,373.82,-0.05,-0.05
CEEMEA Government Bond Index (CEEMEAGBI),179.65,-0.19,-0.19,93.56,0.68,0.68,130.41,-0.20,-0.20
Middle East and North Africa Broad Bond Index (MENABBI),173.41,0.49,0.49,173.41,0.49,0.49,173.41,0.49,0.49
Asian Government Bond Index (AGBI),195.46,0.04,0.04,168.57,0.21,0.21,169.20,0.04,0.04
Asian Government Extended Bond Index (AGBI-Extended),185.76,0.05,0.05,194.03,0.24,0.24,145.97,0.04,0.04
AsiaPac Government Bond Index (APGBI),198.26,-0.01,-0.01,165.50,0.23,0.23,167.02,-0.01,-0.01
Asian Broad Bond Index (ABBI),225.13,-0.15,-0.15,225.13,-0.15,-0.15,225.13,-0.15,-0.15
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),150.47,-0.01,-0.01,143.00,0.00,0.00,129.93,-0.02,-0.02
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),150.39,-0.01,-0.01,142.92,0.00,0.00,129.86,-0.02,-0.02
Dim Sum (Offshore CNY) Bond Index,148.48,0.02,0.02,153.49,0.20,0.20,118.30,0.02,0.02
Australian Broad Investment-Grade Bond Index (AusBIG),323.14,-0.44,-0.44,384.57,0.33,0.33,206.64,-0.44,-0.44
Emerging Markets Government Bond Index (EMGBI),253.13,-0.07,-0.07,139.73,0.19,0.19,160.61,-0.08,-0.08
Emerging Markets Inflation-Linked Securities Index (EMILSI),439.90,0.04,0.04,150.04,0.82,0.82,194.53,0.02,0.02
Emerging Markets US Dollar Government Bond Index EMUSDGBI),921.52,0.41,0.41,921.52,0.41,0.41,921.52,0.41,0.41
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),987.92,0.37,0.37,987.92,0.37,0.37,987.92,0.37,0.37
Debt Capacity World Government Bond Index (DCWGBI),187.22,-0.14,-0.14,176.59,0.33,0.33,198.95,-0.14,-0.14
Time-Weighted US Fallen Angel Bond Index,841.01,0.16,0.16,841.01,0.16,0.16,841.01,0.16,0.16
