,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),248.91,0.09,0.36,249.23,-0.50,-0.62,278.74,0.09,0.37
World Government Bond Index (WGBI),803.47,0.06,0.36,"1,048.90",-0.64,-0.81,954.58,0.06,0.37
World Government Bond Index - Developed Markets (WGBI  DM),799.21,0.06,0.36,"1,049.28",-0.62,-0.79,957.34,0.06,0.37
World Government Bond Index - Extended (WGBI Extended),809.21,0.04,0.33,"1,054.70",-0.65,-0.85,953.01,0.04,0.33
World Inflation-Linked Securities Index (WorldILSI),200.37,-0.40,0.05,176.51,-1.17,-1.23,202.96,-0.40,0.05
US Broad Investment-Grade Bond Index (USBIG),"1,933.91",0.31,0.48,"1,933.91",0.31,0.48,"1,933.91",0.31,0.48
US Treasury Index,"1,661.55",0.44,0.53,"1,661.55",0.44,0.53,"1,661.55",0.44,0.53
US High-Yield Market Index,"1,214.22",-0.12,0.68,"1,214.22",-0.12,0.68,"1,214.22",-0.12,0.68
US High-Yield Cash Pay Index,"1,188.79",-0.12,0.68,"1,188.79",-0.12,0.68,"1,188.79",-0.12,0.68
US High-Yield Market Capped Index,420.30,-0.12,0.64,420.30,-0.12,0.64,420.30,-0.12,0.64
US High-Yield Cash Pay Capped Index,416.05,-0.12,0.64,416.05,-0.12,0.64,416.05,-0.12,0.64
LATAM Government Bond Index (LATAMGBI),234.90,-0.04,-0.18,112.23,-0.97,-0.86,155.25,-0.05,-0.29
Euro Broad Investment-Grade Bond Index (EuroBIG),250.22,-0.11,0.33,254.46,-1.57,-2.01,292.38,-0.11,0.35
EMU Government Bond Index (EGBI),254.96,-0.15,0.36,259.28,-1.61,-1.98,297.47,-0.15,0.38
Eurodollar Bond Index,469.30,0.34,0.97,469.30,0.34,0.97,469.30,0.34,0.97
Eurosterling Bond Index,570.55,-0.27,0.19,508.77,-1.35,-1.67,501.49,-0.27,0.19
Euroyen Bond Index,186.59,-0.05,0.09,168.89,-0.30,-0.66,371.52,-0.05,0.10
CEEMEA Government Bond Index (CEEMEAGBI),185.24,-0.19,0.21,103.03,-1.79,-1.77,136.19,-0.20,0.09
Middle East and North Africa Broad Bond Index (MENABBI),172.79,0.10,0.52,172.79,0.10,0.52,172.79,0.10,0.52
Asian Government Bond Index (AGBI),192.02,-0.11,0.12,167.37,-0.80,-1.02,167.71,-0.12,0.04
Asian Government Extended Bond Index (AGBI-Extended),182.24,-0.13,0.03,192.38,-0.87,-1.26,144.73,-0.14,-0.08
AsiaPac Government Bond Index (APGBI),195.43,-0.18,0.16,165.85,-1.02,-1.14,165.96,-0.19,0.09
Asian Broad Bond Index (ABBI),229.93,-0.01,0.32,229.93,-0.01,0.32,229.93,-0.01,0.32
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),146.31,-0.05,-0.16,137.78,-0.54,-1.21,127.88,-0.06,-0.27
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),146.23,-0.05,-0.16,137.70,-0.54,-1.22,127.81,-0.06,-0.27
Dim Sum (Offshore CNY) Bond Index,147.05,-0.04,0.10,150.05,-0.87,-1.09,118.71,-0.04,-0.01
Australian Broad Investment-Grade Bond Index (AusBIG),327.17,-0.53,0.34,412.48,-2.31,-1.87,209.65,-0.53,0.35
Emerging Markets Government Bond Index (EMGBI),251.35,-0.13,-0.11,141.92,-0.92,-1.23,161.52,-0.14,-0.22
Emerging Markets Inflation-Linked Securities Index (EMILSI),433.88,-0.16,0.59,166.86,-1.00,1.68,197.27,-0.19,0.37
Emerging Markets US Dollar Government Bond Index EMUSDGBI),945.38,-0.08,0.83,945.38,-0.08,0.83,945.38,-0.08,0.83
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,015.94",-0.09,0.63,"1,015.94",-0.09,0.63,"1,015.94",-0.09,0.63
Debt Capacity World Government Bond Index (DCWGBI),185.87,-0.02,0.32,181.03,-0.98,-1.22,197.44,-0.02,0.32
Time-Weighted US Fallen Angel Bond Index,822.90,-0.12,1.04,822.90,-0.12,1.04,822.90,-0.12,1.04
