,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),240.08,-0.17,-1.88,235.06,-0.20,-1.46,269.32,-0.17,-1.88
World Government Bond Index (WGBI),778.84,-0.13,-1.68,988.53,-0.16,-1.19,927.01,-0.13,-1.68
World Government Bond Index - Developed Markets (WGBI  DM),774.49,-0.13,-1.71,988.35,-0.16,-1.24,929.77,-0.13,-1.71
World Government Bond Index - Extended (WGBI Extended),787.27,-0.11,-1.60,999.42,-0.15,-1.10,927.62,-0.11,-1.61
World Inflation-Linked Securities Index (WorldILSI),204.96,-0.47,-1.08,176.78,-0.51,-0.38,207.62,-0.47,-1.09
US Broad Investment-Grade Bond Index (USBIG),"1,865.84",-0.15,-1.76,"1,865.84",-0.15,-1.76,"1,865.84",-0.15,-1.76
US Treasury Index,"1,615.85",-0.14,-1.39,"1,615.85",-0.14,-1.39,"1,615.85",-0.14,-1.39
US High-Yield Market Index,"1,190.70",0.01,-1.53,"1,190.70",0.01,-1.53,"1,190.70",0.01,-1.53
US High-Yield Cash Pay Index,"1,166.46",0.02,-1.53,"1,166.46",0.02,-1.53,"1,166.46",0.02,-1.53
US High-Yield Market Capped Index,412.05,0.01,-1.49,412.05,0.01,-1.49,412.05,0.01,-1.49
US High-Yield Cash Pay Capped Index,408.13,0.01,-1.50,408.13,0.01,-1.50,408.13,0.01,-1.50
LATAM Government Bond Index (LATAMGBI),227.98,-0.10,-0.10,107.76,0.07,1.97,146.15,-0.12,-0.46
Euro Broad Investment-Grade Bond Index (EuroBIG),239.72,-0.25,-2.61,231.39,-0.26,-1.52,281.61,-0.25,-2.59
EMU Government Bond Index (EGBI),244.50,-0.19,-2.67,235.99,-0.20,-1.59,286.73,-0.19,-2.66
Eurodollar Bond Index,448.58,-0.13,-2.20,448.58,-0.13,-2.20,448.58,-0.13,-2.20
Eurosterling Bond Index,541.09,-0.70,-2.27,470.21,-0.79,-0.97,475.91,-0.71,-2.32
Euroyen Bond Index,186.31,0.07,-0.14,161.54,-0.13,0.00,371.86,0.07,-0.12
CEEMEA Government Bond Index (CEEMEAGBI),177.03,-0.53,-0.22,92.62,-0.60,0.36,127.34,-0.53,-0.45
Middle East and North Africa Broad Bond Index (MENABBI),168.31,0.01,-1.40,168.31,0.01,-1.40,168.31,0.01,-1.40
Asian Government Bond Index (AGBI),194.63,0.06,-0.52,168.25,-0.04,0.09,167.64,0.05,-0.64
Asian Government Extended Bond Index (AGBI-Extended),185.05,0.03,-0.08,193.62,-0.16,0.27,144.63,0.03,-0.23
AsiaPac Government Bond Index (APGBI),196.87,0.08,-0.68,164.82,0.01,0.14,165.12,0.07,-0.79
Asian Broad Bond Index (ABBI),217.47,0.01,-1.41,217.47,0.01,-1.41,217.47,0.01,-1.41
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),152.28,-0.07,-0.41,145.49,-0.11,0.05,130.58,-0.07,-0.56
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),152.20,-0.07,-0.41,145.42,-0.11,0.04,130.51,-0.07,-0.56
Dim Sum (Offshore CNY) Bond Index,149.82,-0.06,0.02,155.97,-0.01,0.94,118.65,-0.07,-0.14
Australian Broad Investment-Grade Bond Index (AusBIG),314.78,0.11,-1.86,378.88,0.28,0.66,201.40,0.11,-1.90
Emerging Markets Government Bond Index (EMGBI),254.13,-0.15,-0.37,141.87,-0.21,0.37,159.96,-0.15,-0.55
Emerging Markets Inflation-Linked Securities Index (EMILSI),450.78,-0.12,1.36,164.32,0.13,4.35,195.46,-0.15,0.84
Emerging Markets US Dollar Government Bond Index EMUSDGBI),885.60,-0.61,-2.28,885.60,-0.61,-2.28,885.60,-0.61,-2.28
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),948.07,-0.74,-2.30,948.07,-0.74,-2.30,948.07,-0.74,-2.30
Debt Capacity World Government Bond Index (DCWGBI),180.23,-0.16,-1.61,170.11,-0.15,-0.98,191.55,-0.16,-1.62
Time-Weighted US Fallen Angel Bond Index,805.93,0.01,-2.02,805.93,0.01,-2.02,805.93,0.01,-2.02
