,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),239.82,-0.24,-1.99,234.45,-0.52,-1.72,269.02,-0.23,-1.99
World Government Bond Index (WGBI),776.76,-0.15,-1.94,983.81,-0.44,-1.66,924.52,-0.14,-1.94
World Government Bond Index - Developed Markets (WGBI  DM),772.42,-0.15,-1.98,983.65,-0.44,-1.71,927.25,-0.14,-1.97
World Government Bond Index - Extended (WGBI Extended),785.42,-0.14,-1.83,994.97,-0.39,-1.54,925.47,-0.13,-1.83
World Inflation-Linked Securities Index (WorldILSI),202.70,-0.03,-2.17,174.26,-0.45,-1.79,205.33,-0.01,-2.18
US Broad Investment-Grade Bond Index (USBIG),"1,864.09",-0.42,-1.85,"1,864.09",-0.42,-1.85,"1,864.09",-0.42,-1.85
US Treasury Index,"1,610.32",-0.33,-1.73,"1,610.32",-0.33,-1.73,"1,610.32",-0.33,-1.73
US High-Yield Market Index,"1,188.21",-0.59,-1.74,"1,188.21",-0.59,-1.74,"1,188.21",-0.59,-1.74
US High-Yield Cash Pay Index,"1,163.95",-0.59,-1.74,"1,163.95",-0.59,-1.74,"1,163.95",-0.59,-1.74
US High-Yield Market Capped Index,411.20,-0.58,-1.70,411.20,-0.58,-1.70,411.20,-0.58,-1.70
US High-Yield Cash Pay Capped Index,407.26,-0.59,-1.70,407.26,-0.59,-1.70,407.26,-0.59,-1.70
LATAM Government Bond Index (LATAMGBI),227.09,-0.10,-0.49,106.07,-0.47,0.37,145.77,-0.14,-0.72
Euro Broad Investment-Grade Bond Index (EuroBIG),239.76,-0.00,-2.59,230.89,-0.83,-1.74,281.62,0.03,-2.59
EMU Government Bond Index (EGBI),244.34,0.06,-2.74,235.30,-0.77,-1.88,286.51,0.09,-2.73
Eurodollar Bond Index,449.19,-0.64,-2.07,449.19,-0.64,-2.07,449.19,-0.64,-2.07
Eurosterling Bond Index,538.99,-0.45,-2.65,465.51,-1.11,-1.96,474.15,-0.44,-2.68
Euroyen Bond Index,186.09,-0.11,-0.25,160.66,0.16,-0.55,371.41,-0.11,-0.24
CEEMEA Government Bond Index (CEEMEAGBI),177.68,-0.32,0.14,93.01,-1.19,0.79,127.89,-0.36,-0.02
Middle East and North Africa Broad Bond Index (MENABBI),168.04,-0.56,-1.55,168.04,-0.56,-1.55,168.04,-0.56,-1.55
Asian Government Bond Index (AGBI),194.76,0.02,-0.45,168.06,0.18,-0.03,167.82,0.01,-0.53
Asian Government Extended Bond Index (AGBI-Extended),184.94,0.09,-0.14,192.82,0.13,-0.14,144.62,0.07,-0.23
AsiaPac Government Bond Index (APGBI),197.04,0.06,-0.60,164.40,0.11,-0.12,165.32,0.05,-0.67
Asian Broad Bond Index (ABBI),217.73,-0.21,-1.29,217.73,-0.21,-1.29,217.73,-0.21,-1.29
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),152.55,-0.02,-0.23,145.23,-0.01,-0.13,130.89,-0.04,-0.32
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),152.48,-0.02,-0.23,145.16,-0.01,-0.14,130.82,-0.04,-0.33
Dim Sum (Offshore CNY) Bond Index,149.92,-0.01,0.09,155.16,-0.01,0.41,118.80,-0.03,-0.01
Australian Broad Investment-Grade Bond Index (AusBIG),315.80,0.32,-1.54,374.37,-0.51,-0.53,202.12,0.34,-1.55
Emerging Markets Government Bond Index (EMGBI),254.45,-0.08,-0.25,141.65,-0.21,0.21,160.26,-0.11,-0.37
Emerging Markets Inflation-Linked Securities Index (EMILSI),449.60,0.02,1.09,160.86,-0.43,2.16,195.32,-0.05,0.77
Emerging Markets US Dollar Government Bond Index EMUSDGBI),889.49,-0.83,-1.85,889.49,-0.83,-1.85,889.49,-0.83,-1.85
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),953.89,-0.81,-1.70,953.89,-0.81,-1.70,953.89,-0.81,-1.70
Debt Capacity World Government Bond Index (DCWGBI),179.86,-0.10,-1.81,169.27,-0.54,-1.47,191.17,-0.09,-1.82
Time-Weighted US Fallen Angel Bond Index,805.35,-0.62,-2.09,805.35,-0.62,-2.09,805.35,-0.62,-2.09
