,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),253.21,0.04,-0.41,255.74,-0.24,-0.88,283.29,0.04,-0.38
World Government Bond Index (WGBI),821.48,0.06,-0.48,"1,086.86",-0.29,-1.06,975.04,0.07,-0.45
World Government Bond Index - Developed Markets (WGBI  DM),817.06,0.06,-0.49,"1,087.12",-0.28,-1.07,977.63,0.07,-0.46
World Government Bond Index - Extended (WGBI Extended),825.37,0.06,-0.43,"1,089.11",-0.25,-0.93,971.88,0.06,-0.41
World Inflation-Linked Securities Index (WorldILSI),199.74,0.10,-0.50,175.69,-0.15,-0.74,202.32,0.10,-0.49
US Broad Investment-Grade Bond Index (USBIG),"1,962.20",0.07,-0.51,"1,962.20",0.07,-0.51,"1,962.20",0.07,-0.51
US Treasury Index,"1,697.82",0.13,-0.63,"1,697.82",0.13,-0.63,"1,697.82",0.13,-0.63
US High-Yield Market Index,"1,182.45",-0.19,0.30,"1,182.45",-0.19,0.30,"1,182.45",-0.19,0.30
US High-Yield Cash Pay Index,"1,158.05",-0.20,0.23,"1,158.05",-0.20,0.23,"1,158.05",-0.20,0.23
US High-Yield Market Capped Index,409.39,-0.18,0.28,409.39,-0.18,0.28,409.39,-0.18,0.28
US High-Yield Cash Pay Capped Index,405.39,-0.20,0.21,405.39,-0.20,0.21,405.39,-0.20,0.21
LATAM Government Bond Index (LATAMGBI),246.55,0.07,-0.39,117.85,-0.71,-3.18,164.27,0.07,-0.51
Euro Broad Investment-Grade Bond Index (EuroBIG),255.59,0.03,-0.23,263.16,-0.59,-1.41,297.84,0.04,-0.17
EMU Government Bond Index (EGBI),262.17,0.05,-0.37,269.94,-0.57,-1.55,305.08,0.05,-0.30
Eurodollar Bond Index,473.56,0.02,-0.73,473.56,0.02,-0.73,473.56,0.02,-0.73
Eurosterling Bond Index,586.41,-0.01,-0.45,513.62,-0.29,-0.20,515.44,-0.01,-0.43
Euroyen Bond Index,185.97,-0.05,-0.03,178.22,-0.49,-0.86,369.76,-0.05,0.00
CEEMEA Government Bond Index (CEEMEAGBI),187.29,0.00,0.17,102.80,-0.63,-1.43,138.97,-0.00,0.01
Middle East and North Africa Broad Bond Index (MENABBI),173.06,-0.02,-0.49,173.06,-0.02,-0.49,173.06,-0.02,-0.49
Asian Government Bond Index (AGBI),191.67,0.03,-0.07,168.07,0.14,0.18,168.64,0.02,-0.19
Asian Government Extended Bond Index (AGBI-Extended),181.91,0.03,-0.02,193.55,0.13,0.21,145.88,0.02,-0.18
AsiaPac Government Bond Index (APGBI),195.94,0.04,-0.14,167.47,0.01,-0.00,167.45,0.04,-0.24
Asian Broad Bond Index (ABBI),230.94,0.01,0.01,230.94,0.01,0.01,230.94,0.01,0.01
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),144.14,0.01,0.33,134.93,0.14,1.46,127.36,0.00,0.14
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),144.06,0.01,0.33,134.86,0.14,1.46,127.29,0.00,0.15
Dim Sum (Offshore CNY) Bond Index,145.39,-0.05,0.80,147.32,-0.40,0.84,118.53,-0.05,0.63
Australian Broad Investment-Grade Bond Index (AusBIG),333.52,0.12,-0.32,426.95,-0.66,-0.72,213.64,0.13,-0.29
Emerging Markets Government Bond Index (EMGBI),251.49,0.02,0.02,141.77,-0.12,-0.03,163.24,0.01,-0.15
Emerging Markets Inflation-Linked Securities Index (EMILSI),434.90,0.16,0.64,162.80,-0.75,-2.40,200.63,0.16,0.47
Emerging Markets US Dollar Government Bond Index EMUSDGBI),947.05,-0.08,-1.47,947.05,-0.08,-1.47,947.05,-0.08,-1.47
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,010.41",-0.10,-1.17,"1,010.41",-0.10,-1.17,"1,010.41",-0.10,-1.17
Debt Capacity World Government Bond Index (DCWGBI),190.54,0.06,-0.42,187.68,-0.38,-1.16,202.28,0.07,-0.39
Time-Weighted US Fallen Angel Bond Index,794.04,-0.27,0.24,794.04,-0.27,0.24,794.04,-0.27,0.24
