,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),252.63,0.01,0.01,254.82,-0.24,-0.24,282.66,0.01,0.01
World Government Bond Index (WGBI),819.15,0.02,0.02,"1,081.35",-0.29,-0.29,972.32,0.02,0.02
World Government Bond Index - Developed Markets (WGBI  DM),814.70,0.02,0.02,"1,081.58",-0.28,-0.28,974.87,0.02,0.02
World Government Bond Index - Extended (WGBI Extended),823.20,0.02,0.02,"1,083.78",-0.26,-0.26,969.35,0.02,0.02
World Inflation-Linked Securities Index (WorldILSI),199.54,-0.02,-0.02,175.11,-0.38,-0.38,202.12,-0.02,-0.02
US Broad Investment-Grade Bond Index (USBIG),"1,957.70",0.03,0.03,"1,957.70",0.03,0.03,"1,957.70",0.03,0.03
US Treasury Index,"1,692.25",0.10,0.10,"1,692.25",0.10,0.10,"1,692.25",0.10,0.10
US High-Yield Market Index,"1,183.70",0.03,0.03,"1,183.70",0.03,0.03,"1,183.70",0.03,0.03
US High-Yield Cash Pay Index,"1,159.14",0.04,0.04,"1,159.14",0.04,0.04,"1,159.14",0.04,0.04
US High-Yield Market Capped Index,409.82,0.03,0.03,409.82,0.03,0.03,409.82,0.03,0.03
US High-Yield Cash Pay Capped Index,405.76,0.03,0.03,405.76,0.03,0.03,405.76,0.03,0.03
LATAM Government Bond Index (LATAMGBI),247.13,0.14,0.14,117.55,-0.48,-0.48,164.61,0.14,0.14
Euro Broad Investment-Grade Bond Index (EuroBIG),255.16,0.03,0.03,262.54,-0.52,-0.52,297.38,0.03,0.03
EMU Government Bond Index (EGBI),261.67,0.03,0.03,269.24,-0.52,-0.52,304.54,0.03,0.03
Eurodollar Bond Index,472.35,0.04,0.04,472.35,0.04,0.04,472.35,0.04,0.04
Eurosterling Bond Index,583.68,0.03,0.03,509.71,-0.47,-0.47,513.04,0.03,0.03
Euroyen Bond Index,185.84,-0.02,-0.02,176.64,-0.27,-0.27,369.53,-0.01,-0.01
CEEMEA Government Bond Index (CEEMEAGBI),187.40,0.05,0.05,103.22,-0.32,-0.32,139.01,0.05,0.05
Middle East and North Africa Broad Bond Index (MENABBI),173.08,0.03,0.03,173.08,0.03,0.03,173.08,0.03,0.03
Asian Government Bond Index (AGBI),191.66,0.01,0.01,167.74,0.01,0.01,168.59,0.01,0.01
Asian Government Extended Bond Index (AGBI-Extended),181.95,0.01,0.01,193.25,-0.02,-0.02,145.87,0.00,0.00
AsiaPac Government Bond Index (APGBI),195.82,-0.01,-0.01,166.86,-0.13,-0.13,167.31,-0.02,-0.02
Asian Broad Bond Index (ABBI),230.68,-0.00,-0.00,230.68,-0.00,-0.00,230.68,-0.00,-0.00
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),144.23,0.16,0.16,135.08,0.11,0.11,127.39,0.15,0.15
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),144.15,0.16,0.16,135.01,0.11,0.11,127.32,0.15,0.15
Dim Sum (Offshore CNY) Bond Index,145.35,-0.02,-0.02,147.67,-0.58,-0.58,118.47,-0.03,-0.03
Australian Broad Investment-Grade Bond Index (AusBIG),332.68,-0.09,-0.09,422.08,-0.81,-0.81,213.12,-0.09,-0.09
Emerging Markets Government Bond Index (EMGBI),251.82,0.14,0.14,142.07,-0.01,-0.01,163.40,0.13,0.13
Emerging Markets Inflation-Linked Securities Index (EMILSI),436.74,0.05,0.05,162.84,-0.25,-0.25,201.39,0.04,0.04
Emerging Markets US Dollar Government Bond Index EMUSDGBI),948.10,-0.01,-0.01,948.10,-0.01,-0.01,948.10,-0.01,-0.01
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,011.87",0.05,0.05,"1,011.87",0.05,0.05,"1,011.87",0.05,0.05
Debt Capacity World Government Bond Index (DCWGBI),190.03,-0.00,-0.00,186.73,-0.42,-0.42,201.74,-0.00,-0.00
Time-Weighted US Fallen Angel Bond Index,795.35,0.04,0.04,795.35,0.04,0.04,795.35,0.04,0.04
