,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),251.88,0.04,-0.29,254.46,0.26,-0.38,281.83,0.04,-0.28
World Government Bond Index (WGBI),815.62,0.03,-0.41,"1,079.25",0.31,-0.48,968.20,0.03,-0.41
World Government Bond Index - Developed Markets (WGBI  DM),811.17,0.02,-0.42,"1,079.30",0.31,-0.49,970.72,0.02,-0.41
World Government Bond Index - Extended (WGBI Extended),819.84,0.03,-0.39,"1,081.87",0.31,-0.44,965.41,0.03,-0.39
World Inflation-Linked Securities Index (WorldILSI),198.30,0.08,-0.64,174.85,0.32,-0.53,200.86,0.08,-0.64
US Broad Investment-Grade Bond Index (USBIG),"1,952.19",0.04,-0.25,"1,952.19",0.04,-0.25,"1,952.19",0.04,-0.25
US Treasury Index,"1,683.47",-0.01,-0.42,"1,683.47",-0.01,-0.42,"1,683.47",-0.01,-0.42
US High-Yield Market Index,"1,193.85",0.07,0.89,"1,193.85",0.07,0.89,"1,193.85",0.07,0.89
US High-Yield Cash Pay Index,"1,169.11",0.07,0.90,"1,169.11",0.07,0.90,"1,169.11",0.07,0.90
US High-Yield Market Capped Index,413.13,0.07,0.84,413.13,0.07,0.84,413.13,0.07,0.84
US High-Yield Cash Pay Capped Index,409.05,0.06,0.84,409.05,0.06,0.84,409.05,0.06,0.84
LATAM Government Bond Index (LATAMGBI),246.66,0.05,-0.05,118.39,-0.46,0.23,164.22,0.05,-0.10
Euro Broad Investment-Grade Bond Index (EuroBIG),254.57,0.03,-0.20,262.25,0.45,-0.63,296.74,0.03,-0.18
EMU Government Bond Index (EGBI),260.94,0.04,-0.25,268.82,0.45,-0.67,303.75,0.04,-0.23
Eurodollar Bond Index,471.23,0.08,-0.20,471.23,0.08,-0.20,471.23,0.08,-0.20
Eurosterling Bond Index,579.52,0.20,-0.68,511.03,0.59,-0.22,509.39,0.19,-0.68
Euroyen Bond Index,185.96,0.07,0.05,177.40,0.65,0.15,369.80,0.07,0.06
CEEMEA Government Bond Index (CEEMEAGBI),187.48,-0.01,0.09,104.73,0.47,1.14,139.00,-0.02,0.04
Middle East and North Africa Broad Bond Index (MENABBI),173.23,-0.10,0.12,173.23,-0.10,0.12,173.23,-0.10,0.12
Asian Government Bond Index (AGBI),191.32,0.06,-0.16,167.71,0.24,-0.00,168.20,0.05,-0.22
Asian Government Extended Bond Index (AGBI-Extended),181.28,0.01,-0.36,192.85,0.17,-0.22,145.24,0.00,-0.43
AsiaPac Government Bond Index (APGBI),195.37,0.08,-0.24,167.09,0.26,0.00,166.85,0.08,-0.29
Asian Broad Bond Index (ABBI),230.66,0.04,-0.01,230.66,0.04,-0.01,230.66,0.04,-0.01
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),143.93,0.03,-0.05,135.12,0.17,0.14,127.03,0.02,-0.14
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),143.85,0.03,-0.05,135.05,0.17,0.14,126.96,0.02,-0.14
Dim Sum (Offshore CNY) Bond Index,145.22,0.01,-0.12,148.81,0.31,0.19,118.28,0.00,-0.19
Australian Broad Investment-Grade Bond Index (AusBIG),331.74,0.21,-0.37,426.86,0.41,0.32,212.53,0.21,-0.37
Emerging Markets Government Bond Index (EMGBI),251.52,0.03,0.02,142.59,0.15,0.36,163.09,0.02,-0.05
Emerging Markets Inflation-Linked Securities Index (EMILSI),439.19,0.06,0.61,165.58,-0.73,1.43,202.39,0.05,0.54
Emerging Markets US Dollar Government Bond Index EMUSDGBI),948.26,-0.18,0.01,948.26,-0.18,0.01,948.26,-0.18,0.01
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,012.83",-0.23,0.15,"1,012.83",-0.23,0.15,"1,012.83",-0.23,0.15
Debt Capacity World Government Bond Index (DCWGBI),189.13,0.04,-0.48,186.59,0.36,-0.49,200.80,0.04,-0.47
Time-Weighted US Fallen Angel Bond Index,806.01,0.15,1.38,806.01,0.15,1.38,806.01,0.15,1.38
