,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),249.37,-0.04,-0.04,248.76,-0.08,-0.08,279.27,-0.04,-0.04
World Government Bond Index (WGBI),804.73,-0.02,-0.02,"1,045.28",-0.10,-0.10,956.14,-0.02,-0.02
World Government Bond Index - Developed Markets (WGBI  DM),800.52,-0.02,-0.02,"1,045.51",-0.10,-0.10,958.99,-0.01,-0.01
World Government Bond Index - Extended (WGBI Extended),810.56,-0.01,-0.01,"1,051.19",-0.11,-0.11,954.60,-0.01,-0.01
World Inflation-Linked Securities Index (WorldILSI),200.78,-0.06,-0.06,175.98,-0.16,-0.16,203.40,-0.06,-0.06
US Broad Investment-Grade Bond Index (USBIG),"1,938.58",-0.11,-0.11,"1,938.58",-0.11,-0.11,"1,938.58",-0.11,-0.11
US Treasury Index,"1,662.92",-0.15,-0.15,"1,662.92",-0.15,-0.15,"1,662.92",-0.15,-0.15
US High-Yield Market Index,"1,223.20",0.11,0.11,"1,223.20",0.11,0.11,"1,223.20",0.11,0.11
US High-Yield Cash Pay Index,"1,197.57",0.10,0.10,"1,197.57",0.10,0.10,"1,197.57",0.10,0.10
US High-Yield Market Capped Index,423.15,0.09,0.09,423.15,0.09,0.09,423.15,0.09,0.09
US High-Yield Cash Pay Capped Index,418.89,0.09,0.09,418.89,0.09,0.09,418.89,0.09,0.09
LATAM Government Bond Index (LATAMGBI),233.46,-0.22,-0.22,112.53,-0.78,-0.78,154.13,-0.23,-0.23
Euro Broad Investment-Grade Bond Index (EuroBIG),250.42,0.02,0.02,253.08,0.09,0.09,292.68,0.02,0.02
EMU Government Bond Index (EGBI),255.33,0.04,0.04,258.05,0.12,0.12,297.96,0.04,0.04
Eurodollar Bond Index,471.57,-0.05,-0.05,471.57,-0.05,-0.05,471.57,-0.05,-0.05
Eurosterling Bond Index,573.69,0.00,0.00,505.30,-0.25,-0.25,504.18,0.00,0.00
Euroyen Bond Index,186.80,0.05,0.05,167.09,-0.45,-0.45,371.97,0.05,0.05
CEEMEA Government Bond Index (CEEMEAGBI),185.59,-0.06,-0.06,102.30,-0.38,-0.38,136.31,-0.07,-0.07
Middle East and North Africa Broad Bond Index (MENABBI),173.58,-0.05,-0.05,173.58,-0.05,-0.05,173.58,-0.05,-0.05
Asian Government Bond Index (AGBI),192.50,0.05,0.05,166.75,-0.15,-0.15,168.01,0.05,0.05
Asian Government Extended Bond Index (AGBI-Extended),182.50,0.05,0.05,191.46,-0.17,-0.17,144.80,0.04,0.04
AsiaPac Government Bond Index (APGBI),196.03,0.05,0.05,165.23,-0.18,-0.18,166.38,0.04,0.04
Asian Broad Bond Index (ABBI),230.16,-0.08,-0.08,230.16,-0.08,-0.08,230.16,-0.08,-0.08
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),146.81,-0.00,-0.00,137.49,-0.04,-0.04,128.19,-0.01,-0.01
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),146.72,-0.00,-0.00,137.41,-0.04,-0.04,128.12,-0.01,-0.01
Dim Sum (Offshore CNY) Bond Index,147.16,0.01,0.01,149.65,-0.14,-0.14,118.69,0.00,0.00
Australian Broad Investment-Grade Bond Index (AusBIG),328.53,-0.00,-0.00,409.22,-0.39,-0.39,210.51,-0.00,-0.00
Emerging Markets Government Bond Index (EMGBI),251.97,-0.03,-0.03,141.44,-0.21,-0.21,161.76,-0.04,-0.04
Emerging Markets Inflation-Linked Securities Index (EMILSI),430.16,-0.09,-0.09,165.91,-0.34,-0.34,195.24,-0.10,-0.10
Emerging Markets US Dollar Government Bond Index EMUSDGBI),944.84,-0.08,-0.08,944.84,-0.08,-0.08,944.84,-0.08,-0.08
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,016.04",-0.07,-0.07,"1,016.04",-0.07,-0.07,"1,016.04",-0.07,-0.07
Debt Capacity World Government Bond Index (DCWGBI),186.18,-0.01,-0.01,180.44,-0.10,-0.10,197.78,-0.01,-0.01
Time-Weighted US Fallen Angel Bond Index,834.09,0.26,0.26,834.09,0.26,0.26,834.09,0.26,0.26
