,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),232.28,-0.15,-1.38,223.03,-0.21,-2.19,260.76,-0.15,-1.36
World Government Bond Index (WGBI),754.22,-0.13,-1.41,932.79,-0.21,-2.42,898.50,-0.12,-1.39
World Government Bond Index - Developed Markets (WGBI  DM),749.75,-0.12,-1.43,931.95,-0.20,-2.45,900.97,-0.12,-1.40
World Government Bond Index - Extended (WGBI Extended),764.01,-0.11,-1.31,946.35,-0.19,-2.28,900.77,-0.11,-1.30
World Inflation-Linked Securities Index (WorldILSI),201.51,-0.55,-1.95,170.13,-0.66,-2.72,204.23,-0.54,-1.94
US Broad Investment-Grade Bond Index (USBIG),"1,794.11",-0.18,-1.64,"1,794.11",-0.18,-1.64,"1,794.11",-0.18,-1.64
US Treasury Index,"1,551.85",-0.19,-1.68,"1,551.85",-0.19,-1.68,"1,551.85",-0.19,-1.68
US High-Yield Market Index,"1,174.88",-0.17,-1.10,"1,174.88",-0.17,-1.10,"1,174.88",-0.17,-1.10
US High-Yield Cash Pay Index,"1,150.94",-0.17,-1.10,"1,150.94",-0.17,-1.10,"1,150.94",-0.17,-1.10
US High-Yield Market Capped Index,406.69,-0.17,-1.08,406.69,-0.17,-1.08,406.69,-0.17,-1.08
US High-Yield Cash Pay Capped Index,402.82,-0.17,-1.08,402.82,-0.17,-1.08,402.82,-0.17,-1.08
LATAM Government Bond Index (LATAMGBI),224.09,-0.35,-0.33,107.93,-1.37,-1.25,142.55,-0.37,-0.45
Euro Broad Investment-Grade Bond Index (EuroBIG),232.45,-0.18,-1.31,215.99,-0.26,-3.22,273.70,-0.18,-1.27
EMU Government Bond Index (EGBI),236.55,-0.15,-1.66,219.80,-0.23,-3.56,278.07,-0.15,-1.61
Eurodollar Bond Index,430.95,-0.17,-1.50,430.95,-0.17,-1.50,430.95,-0.17,-1.50
Eurosterling Bond Index,531.16,-0.17,-0.62,443.62,-0.35,-1.38,467.56,-0.17,-0.62
Euroyen Bond Index,185.73,0.01,-0.05,149.53,-0.14,-2.11,371.09,0.01,-0.04
CEEMEA Government Bond Index (CEEMEAGBI),148.96,-0.25,-1.02,73.63,-0.39,-2.77,103.34,-0.26,-1.07
Middle East and North Africa Broad Bond Index (MENABBI),164.83,-0.10,-0.65,164.83,-0.10,-0.65,164.83,-0.10,-0.65
Asian Government Bond Index (AGBI),193.26,0.03,-0.20,165.54,-0.00,-0.55,166.07,0.03,-0.23
Asian Government Extended Bond Index (AGBI-Extended),183.65,0.01,-0.21,189.59,-0.10,-0.57,143.18,0.01,-0.25
AsiaPac Government Bond Index (APGBI),194.64,0.03,-0.24,162.20,-0.09,-0.61,162.89,0.02,-0.27
Asian Broad Bond Index (ABBI),209.26,0.04,-0.71,209.26,0.04,-0.71,209.26,0.04,-0.71
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),153.13,0.08,0.32,145.67,0.09,0.00,130.88,0.08,0.28
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),153.06,0.09,0.32,145.61,0.10,0.00,130.82,0.08,0.28
Dim Sum (Offshore CNY) Bond Index,149.15,-0.04,-0.00,154.27,-0.03,-0.22,117.75,-0.05,-0.05
Australian Broad Investment-Grade Bond Index (AusBIG),301.88,0.13,-0.55,375.82,-0.69,-1.01,192.98,0.14,-0.53
Emerging Markets Government Bond Index (EMGBI),246.76,-0.02,-0.02,136.12,-0.17,-0.54,154.00,-0.03,-0.07
Emerging Markets Inflation-Linked Securities Index (EMILSI),472.34,-0.06,0.68,176.85,-1.19,-0.01,201.88,-0.09,0.48
Emerging Markets US Dollar Government Bond Index EMUSDGBI),827.07,0.02,-1.28,827.07,0.02,-1.28,827.07,0.02,-1.28
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),882.47,-0.07,-1.29,882.47,-0.07,-1.29,882.47,-0.07,-1.29
Debt Capacity World Government Bond Index (DCWGBI),174.33,-0.15,-1.29,160.77,-0.26,-2.40,185.39,-0.15,-1.28
Time-Weighted US Fallen Angel Bond Index,796.17,-0.19,-0.98,796.17,-0.19,-0.98,796.17,-0.19,-0.98
