,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),236.44,-0.06,-1.89,228.35,0.01,-2.89,265.35,-0.06,-1.86
World Government Bond Index (WGBI),769.94,-0.15,-1.65,960.80,-0.08,-2.93,916.89,-0.15,-1.61
World Government Bond Index - Developed Markets (WGBI  DM),765.67,-0.16,-1.66,960.66,-0.10,-2.96,919.70,-0.15,-1.62
World Government Bond Index - Extended (WGBI Extended),779.06,-0.14,-1.53,972.82,-0.03,-2.80,918.29,-0.13,-1.50
World Inflation-Linked Securities Index (WorldILSI),205.12,-0.74,-1.05,173.45,-0.58,-2.39,207.86,-0.73,-1.03
US Broad Investment-Grade Bond Index (USBIG),"1,828.13",0.06,-2.48,"1,828.13",0.06,-2.48,"1,828.13",0.06,-2.48
US Treasury Index,"1,588.56",-0.10,-2.33,"1,588.56",-0.10,-2.33,"1,588.56",-0.10,-2.33
US High-Yield Market Index,"1,174.16",0.68,-1.94,"1,174.16",0.68,-1.94,"1,174.16",0.68,-1.94
US High-Yield Cash Pay Index,"1,150.25",0.68,-1.94,"1,150.25",0.68,-1.94,"1,150.25",0.68,-1.94
US High-Yield Market Capped Index,406.31,0.67,-1.92,406.31,0.67,-1.92,406.31,0.67,-1.92
US High-Yield Cash Pay Capped Index,402.45,0.68,-1.92,402.45,0.68,-1.92,402.45,0.68,-1.92
LATAM Government Bond Index (LATAMGBI),221.77,0.19,-2.25,103.95,0.88,-2.36,141.66,0.16,-2.51
Euro Broad Investment-Grade Bond Index (EuroBIG),237.46,-0.22,-1.36,222.30,-0.04,-3.45,279.32,-0.21,-1.27
EMU Government Bond Index (EGBI),243.06,-0.27,-1.36,227.54,-0.09,-3.45,285.42,-0.26,-1.26
Eurodollar Bond Index,435.63,0.50,-2.95,435.63,0.50,-2.95,435.63,0.50,-2.95
Eurosterling Bond Index,530.22,-0.30,-2.01,443.83,-0.08,-4.36,466.79,-0.30,-1.94
Euroyen Bond Index,186.01,-0.02,-0.23,156.61,-0.29,-3.02,371.43,-0.02,-0.19
CEEMEA Government Bond Index (CEEMEAGBI),150.63,0.54,-11.99,74.15,1.27,-12.29,108.12,-0.19,-12.92
Middle East and North Africa Broad Bond Index (MENABBI),165.54,0.18,-1.26,165.54,0.18,-1.26,165.54,0.18,-1.26
Asian Government Bond Index (AGBI),194.47,-0.01,-0.30,166.42,0.47,-1.30,167.31,-0.02,-0.38
Asian Government Extended Bond Index (AGBI-Extended),184.59,0.01,-0.36,190.42,0.48,-1.60,144.08,0.00,-0.45
AsiaPac Government Bond Index (APGBI),196.30,-0.02,-0.53,162.95,0.50,-1.41,164.47,-0.03,-0.60
Asian Broad Bond Index (ABBI),207.05,-0.00,-4.03,207.05,-0.00,-4.03,207.05,-0.00,-4.03
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),152.36,0.07,-0.14,145.33,0.60,-0.70,130.43,0.06,-0.26
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),152.29,0.07,-0.13,145.26,0.61,-0.69,130.37,0.06,-0.25
Dim Sum (Offshore CNY) Bond Index,149.09,-0.12,-0.50,154.04,0.22,-1.42,117.90,-0.13,-0.61
Australian Broad Investment-Grade Bond Index (AusBIG),309.79,-0.11,-1.95,374.21,0.68,-2.00,198.26,-0.13,-1.92
Emerging Markets Government Bond Index (EMGBI),246.48,0.12,-2.51,135.70,0.64,-2.97,154.90,-0.01,-2.79
Emerging Markets Inflation-Linked Securities Index (EMILSI),457.35,0.09,1.19,164.22,0.74,1.08,196.82,0.05,0.59
Emerging Markets US Dollar Government Bond Index EMUSDGBI),829.15,1.10,-2.06,829.15,1.10,-2.06,829.15,1.10,-2.06
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),882.91,1.15,-2.01,882.91,1.15,-2.01,882.91,1.15,-2.01
Debt Capacity World Government Bond Index (DCWGBI),177.92,-0.17,-1.67,164.85,0.07,-3.00,189.18,-0.17,-1.64
Time-Weighted US Fallen Angel Bond Index,796.46,0.50,-1.72,796.46,0.50,-1.72,796.46,0.50,-1.72
