,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),236.52,-0.68,-1.86,228.36,-0.75,-2.89,265.43,-0.67,-1.83
World Government Bond Index (WGBI),770.95,-0.61,-1.52,961.91,-0.76,-2.82,918.07,-0.60,-1.48
World Government Bond Index - Developed Markets (WGBI  DM),766.74,-0.62,-1.52,961.96,-0.78,-2.82,920.95,-0.61,-1.48
World Government Bond Index - Extended (WGBI Extended),780.12,-0.56,-1.39,973.76,-0.75,-2.71,919.53,-0.55,-1.37
World Inflation-Linked Securities Index (WorldILSI),208.06,-0.95,0.36,175.60,-1.06,-1.18,210.79,-0.93,0.37
US Broad Investment-Grade Bond Index (USBIG),"1,828.43",-0.88,-2.46,"1,828.43",-0.88,-2.46,"1,828.43",-0.88,-2.46
US Treasury Index,"1,592.55",-0.78,-2.09,"1,592.55",-0.78,-2.09,"1,592.55",-0.78,-2.09
US High-Yield Market Index,"1,168.64",-0.84,-2.40,"1,168.64",-0.84,-2.40,"1,168.64",-0.84,-2.40
US High-Yield Cash Pay Index,"1,144.80",-0.84,-2.41,"1,144.80",-0.84,-2.41,"1,144.80",-0.84,-2.41
US High-Yield Market Capped Index,404.45,-0.82,-2.37,404.45,-0.82,-2.37,404.45,-0.82,-2.37
US High-Yield Cash Pay Capped Index,400.59,-0.82,-2.37,400.59,-0.82,-2.37,400.59,-0.82,-2.37
LATAM Government Bond Index (LATAMGBI),221.65,-0.28,-2.31,103.61,-0.55,-2.69,141.64,-0.32,-2.52
Euro Broad Investment-Grade Bond Index (EuroBIG),237.29,-0.55,-1.43,221.87,-0.42,-3.64,279.10,-0.52,-1.34
EMU Government Bond Index (EGBI),242.83,-0.67,-1.45,227.06,-0.55,-3.66,285.14,-0.65,-1.36
Eurodollar Bond Index,433.76,-1.02,-3.37,433.76,-1.02,-3.37,433.76,-1.02,-3.37
Eurosterling Bond Index,531.42,-0.52,-1.79,443.20,-0.82,-4.49,467.83,-0.50,-1.72
Euroyen Bond Index,186.12,-0.06,-0.17,157.34,-0.92,-2.57,371.62,-0.05,-0.14
CEEMEA Government Bond Index (CEEMEAGBI),149.36,-0.55,-12.74,73.06,-0.20,-13.58,109.48,-1.62,-11.82
Middle East and North Africa Broad Bond Index (MENABBI),165.74,-0.48,-1.14,165.74,-0.48,-1.14,165.74,-0.48,-1.14
Asian Government Bond Index (AGBI),194.87,0.06,-0.09,166.33,-0.50,-1.35,167.66,0.04,-0.17
Asian Government Extended Bond Index (AGBI-Extended),184.81,0.02,-0.24,190.16,-0.40,-1.74,144.27,0.00,-0.32
AsiaPac Government Bond Index (APGBI),196.75,0.03,-0.30,162.89,-0.60,-1.45,164.86,0.02,-0.36
Asian Broad Bond Index (ABBI),208.45,-0.70,-3.38,208.45,-0.70,-3.38,208.45,-0.70,-3.38
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),152.58,0.17,0.01,145.25,-0.40,-0.75,130.64,0.15,-0.10
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),152.51,0.17,0.01,145.19,-0.40,-0.74,130.58,0.15,-0.09
Dim Sum (Offshore CNY) Bond Index,149.40,-0.09,-0.29,153.86,-0.69,-1.53,118.15,-0.11,-0.39
Australian Broad Investment-Grade Bond Index (AusBIG),310.83,-0.19,-1.62,374.17,-1.45,-2.01,198.94,-0.17,-1.59
Emerging Markets Government Bond Index (EMGBI),246.52,0.06,-2.49,135.39,-0.31,-3.19,155.49,-0.14,-2.42
Emerging Markets Inflation-Linked Securities Index (EMILSI),456.42,-0.11,0.99,163.81,-0.66,0.83,196.56,-0.22,0.45
Emerging Markets US Dollar Government Bond Index EMUSDGBI),821.62,-0.15,-2.95,821.62,-0.15,-2.95,821.62,-0.15,-2.95
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),874.40,-0.03,-2.95,874.40,-0.03,-2.95,874.40,-0.03,-2.95
Debt Capacity World Government Bond Index (DCWGBI),178.09,-0.59,-1.58,164.74,-0.71,-3.07,189.36,-0.58,-1.55
Time-Weighted US Fallen Angel Bond Index,795.10,-0.65,-1.89,795.10,-0.65,-1.89,795.10,-0.65,-1.89
