,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),234.96,-0.35,-2.51,226.92,-0.52,-3.50,263.71,-0.34,-2.46
World Government Bond Index (WGBI),763.62,-0.40,-2.45,952.06,-0.67,-3.81,909.47,-0.39,-2.41
World Government Bond Index - Developed Markets (WGBI  DM),759.26,-0.40,-2.48,951.63,-0.67,-3.87,912.13,-0.39,-2.43
World Government Bond Index - Extended (WGBI Extended),773.06,-0.39,-2.29,964.72,-0.64,-3.61,911.29,-0.38,-2.25
World Inflation-Linked Securities Index (WorldILSI),202.94,-0.60,-2.11,172.56,-0.54,-2.89,205.66,-0.60,-2.08
US Broad Investment-Grade Bond Index (USBIG),"1,815.28",-0.30,-3.16,"1,815.28",-0.30,-3.16,"1,815.28",-0.30,-3.16
US Treasury Index,"1,571.57",-0.34,-3.38,"1,571.57",-0.34,-3.38,"1,571.57",-0.34,-3.38
US High-Yield Market Index,"1,178.01",-0.35,-1.62,"1,178.01",-0.35,-1.62,"1,178.01",-0.35,-1.62
US High-Yield Cash Pay Index,"1,154.04",-0.36,-1.62,"1,154.04",-0.36,-1.62,"1,154.04",-0.36,-1.62
US High-Yield Market Capped Index,407.68,-0.35,-1.59,407.68,-0.35,-1.59,407.68,-0.35,-1.59
US High-Yield Cash Pay Capped Index,403.82,-0.35,-1.58,403.82,-0.35,-1.58,403.82,-0.35,-1.58
LATAM Government Bond Index (LATAMGBI),222.81,-0.52,-1.80,106.43,-0.17,-0.04,142.13,-0.55,-2.19
Euro Broad Investment-Grade Bond Index (EuroBIG),236.01,-0.36,-1.96,221.52,-0.61,-3.79,277.70,-0.35,-1.84
EMU Government Bond Index (EGBI),241.09,-0.40,-2.15,226.29,-0.65,-3.98,283.21,-0.38,-2.03
Eurodollar Bond Index,433.49,-0.40,-3.43,433.49,-0.40,-3.43,433.49,-0.40,-3.43
Eurosterling Bond Index,528.75,-0.57,-2.28,448.13,-0.15,-3.43,465.41,-0.57,-2.23
Euroyen Bond Index,185.82,-0.08,-0.33,153.64,-1.33,-4.86,371.13,-0.07,-0.27
CEEMEA Government Bond Index (CEEMEAGBI),149.48,-0.56,-12.67,74.08,-0.43,-12.38,107.63,-0.87,-13.31
Middle East and North Africa Broad Bond Index (MENABBI),164.50,-0.45,-1.88,164.50,-0.45,-1.88,164.50,-0.45,-1.88
Asian Government Bond Index (AGBI),194.09,-0.23,-0.49,166.27,-0.29,-1.39,166.92,-0.23,-0.61
Asian Government Extended Bond Index (AGBI-Extended),184.27,-0.18,-0.54,190.26,-0.26,-1.69,143.80,-0.19,-0.65
AsiaPac Government Bond Index (APGBI),195.66,-0.31,-0.85,163.00,-0.33,-1.38,163.87,-0.32,-0.96
Asian Broad Bond Index (ABBI),208.16,-0.45,-3.51,208.16,-0.45,-3.51,208.16,-0.45,-3.51
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),152.25,-0.08,-0.21,144.92,-0.09,-0.98,130.28,-0.09,-0.37
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),152.18,-0.08,-0.20,144.85,-0.09,-0.98,130.22,-0.09,-0.37
Dim Sum (Offshore CNY) Bond Index,149.14,0.08,-0.46,153.93,-0.06,-1.49,117.88,0.08,-0.62
Australian Broad Investment-Grade Bond Index (AusBIG),305.72,-0.91,-3.23,378.77,-0.64,-0.81,195.51,-0.94,-3.29
Emerging Markets Government Bond Index (EMGBI),246.16,-0.21,-2.64,135.64,-0.17,-3.01,154.71,-0.27,-2.91
Emerging Markets Inflation-Linked Securities Index (EMILSI),462.98,-0.11,2.44,170.02,0.10,4.65,198.78,-0.15,1.59
Emerging Markets US Dollar Government Bond Index EMUSDGBI),822.39,-0.73,-2.86,822.39,-0.73,-2.86,822.39,-0.73,-2.86
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),878.45,-0.75,-2.50,878.45,-0.75,-2.50,878.45,-0.75,-2.50
Debt Capacity World Government Bond Index (DCWGBI),176.53,-0.45,-2.44,163.92,-0.65,-3.55,187.70,-0.44,-2.41
Time-Weighted US Fallen Angel Bond Index,796.75,-0.52,-1.69,796.75,-0.52,-1.69,796.75,-0.52,-1.69
