,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),248.23,-0.04,-0.45,245.65,-0.02,-0.33,278.23,-0.04,-0.44
World Government Bond Index (WGBI),800.78,-0.04,-0.41,"1,029.44",-0.02,-0.38,952.37,-0.04,-0.40
World Government Bond Index - Developed Markets (WGBI  DM),796.73,-0.04,-0.40,"1,029.91",-0.02,-0.39,955.48,-0.04,-0.39
World Government Bond Index - Extended (WGBI Extended),807.23,-0.04,-0.43,"1,036.72",-0.00,-0.32,951.06,-0.04,-0.43
World Inflation-Linked Securities Index (WorldILSI),209.22,0.25,2.05,182.82,0.31,3.10,212.16,0.25,2.08
US Broad Investment-Grade Bond Index (USBIG),"1,931.59",-0.07,-0.49,"1,931.59",-0.07,-0.49,"1,931.59",-0.07,-0.49
US Treasury Index,"1,656.99",-0.05,-0.47,"1,656.99",-0.05,-0.47,"1,656.99",-0.05,-0.47
US High-Yield Market Index,"1,232.10",0.04,-0.10,"1,232.10",0.04,-0.10,"1,232.10",0.04,-0.10
US High-Yield Cash Pay Index,"1,206.60",0.04,-0.09,"1,206.60",0.04,-0.09,"1,206.60",0.04,-0.09
US High-Yield Market Capped Index,426.23,0.04,-0.11,426.23,0.04,-0.11,426.23,0.04,-0.11
US High-Yield Cash Pay Capped Index,422.05,0.04,-0.09,422.05,0.04,-0.09,422.05,0.04,-0.09
LATAM Government Bond Index (LATAMGBI),227.00,-0.22,-0.39,105.44,-0.10,0.59,148.42,-0.23,-0.62
Euro Broad Investment-Grade Bond Index (EuroBIG),249.52,0.08,-0.35,247.49,0.11,0.15,292.33,0.08,-0.31
EMU Government Bond Index (EGBI),254.61,0.09,-0.26,252.54,0.11,0.24,297.85,0.09,-0.23
Eurodollar Bond Index,469.16,-0.16,-0.66,469.16,-0.16,-0.66,469.16,-0.16,-0.66
Eurosterling Bond Index,563.64,-0.08,-0.78,497.71,0.04,1.66,495.67,-0.08,-0.80
Euroyen Bond Index,187.14,-0.01,-0.10,163.33,-0.06,-2.49,373.00,-0.01,-0.08
CEEMEA Government Bond Index (CEEMEAGBI),182.50,0.04,-1.31,99.80,0.17,0.05,132.90,0.03,-1.50
Middle East and North Africa Broad Bond Index (MENABBI),172.65,0.02,-0.65,172.65,0.02,-0.65,172.65,0.02,-0.65
Asian Government Bond Index (AGBI),193.32,-0.02,-0.64,167.00,0.11,0.40,167.78,-0.03,-0.76
Asian Government Extended Bond Index (AGBI-Extended),183.64,-0.04,-0.65,192.06,0.21,-0.12,144.74,-0.05,-0.78
AsiaPac Government Bond Index (APGBI),196.22,-0.09,-0.85,165.09,0.08,0.57,165.71,-0.10,-0.96
Asian Broad Bond Index (ABBI),225.17,-0.09,-1.23,225.17,-0.09,-1.23,225.17,-0.09,-1.23
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),148.88,-0.01,-0.40,140.98,0.07,0.68,128.95,-0.02,-0.55
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),148.79,-0.01,-0.41,140.90,0.07,0.67,128.88,-0.02,-0.56
Dim Sum (Offshore CNY) Bond Index,147.96,-0.00,0.03,152.35,-0.26,1.01,118.27,-0.01,-0.13
Australian Broad Investment-Grade Bond Index (AusBIG),323.33,-0.38,-1.83,404.45,0.06,2.07,207.10,-0.41,-1.90
Emerging Markets Government Bond Index (EMGBI),252.33,-0.01,-0.64,141.46,0.09,0.57,160.64,-0.02,-0.81
Emerging Markets Inflation-Linked Securities Index (EMILSI),427.64,-0.17,-0.89,154.73,0.01,-1.29,191.02,-0.19,-1.22
Emerging Markets US Dollar Government Bond Index EMUSDGBI),932.85,-0.09,-0.36,932.85,-0.09,-0.36,932.85,-0.09,-0.36
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,000.96",-0.11,-0.41,"1,000.96",-0.11,-0.41,"1,000.96",-0.11,-0.41
Debt Capacity World Government Bond Index (DCWGBI),184.94,-0.03,-0.49,177.66,0.02,0.06,196.57,-0.03,-0.49
Time-Weighted US Fallen Angel Bond Index,845.61,0.03,-0.26,845.61,0.03,-0.26,845.61,0.03,-0.26
