,Local Currency Terms,Local Currency Terms,Local Currency Terms,USD Terms Unhedged,USD Terms Unhedged,USD Terms Unhedged,USD Terms Hedged,USD Terms Hedged,USD Terms Hedged
,Index,Daily,MTD,Index,Daily,MTD,Index,Daily,MTD
World Broad Investment-Grade Bond Index (WorldBIG),248.80,-0.07,-0.22,245.80,-0.11,-0.27,278.87,-0.07,-0.21
World Government Bond Index (WGBI),802.83,-0.07,-0.15,"1,030.04",-0.13,-0.32,954.81,-0.07,-0.14
World Government Bond Index - Developed Markets (WGBI  DM),798.82,-0.07,-0.14,"1,030.62",-0.13,-0.32,957.98,-0.07,-0.12
World Government Bond Index - Extended (WGBI Extended),809.01,-0.09,-0.21,"1,036.47",-0.16,-0.34,953.17,-0.09,-0.21
World Inflation-Linked Securities Index (WorldILSI),208.89,-0.22,1.88,181.85,-0.34,2.56,211.78,-0.23,1.90
US Broad Investment-Grade Bond Index (USBIG),"1,937.70",0.01,-0.17,"1,937.70",0.01,-0.17,"1,937.70",0.01,-0.17
US Treasury Index,"1,662.68",0.03,-0.13,"1,662.68",0.03,-0.13,"1,662.68",0.03,-0.13
US High-Yield Market Index,"1,230.74",-0.07,-0.21,"1,230.74",-0.07,-0.21,"1,230.74",-0.07,-0.21
US High-Yield Cash Pay Index,"1,205.26",-0.07,-0.20,"1,205.26",-0.07,-0.20,"1,205.26",-0.07,-0.20
US High-Yield Market Capped Index,425.75,-0.08,-0.22,425.75,-0.08,-0.22,425.75,-0.08,-0.22
US High-Yield Cash Pay Capped Index,421.58,-0.08,-0.20,421.58,-0.08,-0.20,421.58,-0.08,-0.20
LATAM Government Bond Index (LATAMGBI),228.02,-0.10,0.06,105.52,-0.30,0.67,149.13,-0.15,-0.14
Euro Broad Investment-Grade Bond Index (EuroBIG),249.92,-0.14,-0.18,246.91,-0.17,-0.08,292.80,-0.13,-0.15
EMU Government Bond Index (EGBI),255.24,-0.10,-0.02,252.16,-0.13,0.08,298.57,-0.09,0.01
Eurodollar Bond Index,471.46,0.04,-0.17,471.46,0.04,-0.17,471.46,0.04,-0.17
Eurosterling Bond Index,564.23,-0.26,-0.67,494.81,-0.61,1.07,496.23,-0.26,-0.69
Euroyen Bond Index,187.12,-0.03,-0.11,163.43,-0.18,-2.43,372.96,-0.03,-0.09
CEEMEA Government Bond Index (CEEMEAGBI),182.14,-0.42,-1.50,98.96,-0.84,-0.79,132.66,-0.44,-1.67
Middle East and North Africa Broad Bond Index (MENABBI),172.91,-0.02,-0.50,172.91,-0.02,-0.50,172.91,-0.02,-0.50
Asian Government Bond Index (AGBI),193.07,-0.28,-0.77,165.68,-0.48,-0.40,167.58,-0.30,-0.87
Asian Government Extended Bond Index (AGBI-Extended),183.55,-0.20,-0.69,190.73,-0.37,-0.81,144.70,-0.22,-0.81
AsiaPac Government Bond Index (APGBI),196.08,-0.33,-0.92,163.73,-0.53,-0.26,165.62,-0.35,-1.02
Asian Broad Bond Index (ABBI),225.08,0.24,-1.27,225.08,0.24,-1.27,225.08,0.24,-1.27
Chinese (Onshore CNY) Broad Bond Index (CNYBBI),148.64,-0.33,-0.56,139.86,-0.40,-0.13,128.76,-0.35,-0.70
Chinese (Onshore CNY) Broad Bond Index - Interbank CNYBBI - Interbank),148.55,-0.33,-0.57,139.78,-0.40,-0.13,128.69,-0.36,-0.70
Dim Sum (Offshore CNY) Bond Index,147.92,0.02,-0.00,151.47,0.09,0.43,118.26,-0.01,-0.15
Australian Broad Investment-Grade Bond Index (AusBIG),323.76,-0.67,-1.70,399.72,-0.83,0.87,207.44,-0.68,-1.74
Emerging Markets Government Bond Index (EMGBI),252.11,-0.27,-0.73,140.54,-0.48,-0.08,160.54,-0.29,-0.88
Emerging Markets Inflation-Linked Securities Index (EMILSI),429.66,-0.09,-0.42,154.96,-0.94,-1.14,191.98,-0.14,-0.72
Emerging Markets US Dollar Government Bond Index EMUSDGBI),934.36,-0.24,-0.20,934.36,-0.24,-0.20,934.36,-0.24,-0.20
Emerging Markets US Dollar Government Capped Bond  (EMUSDGBI Capped),"1,002.70",-0.24,-0.23,"1,002.70",-0.24,-0.23,"1,002.70",-0.24,-0.23
Debt Capacity World Government Bond Index (DCWGBI),185.33,-0.13,-0.28,177.45,-0.22,-0.06,196.99,-0.13,-0.28
Time-Weighted US Fallen Angel Bond Index,844.95,-0.02,-0.34,844.95,-0.02,-0.34,844.95,-0.02,-0.34
